"Numero requete","Clé Dans Dic","Valeur"
"463","1460","http://db.uwaterloo.ca/~galuc/wsdbm/User637"
"463","1466","http://db.uwaterloo.ca/~galuc/wsdbm/User640"
"463","1470","http://db.uwaterloo.ca/~galuc/wsdbm/User642"
"463","1486","http://db.uwaterloo.ca/~galuc/wsdbm/User649"
"463","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"463","1836","http://db.uwaterloo.ca/~galuc/wsdbm/User802"
"463","1861","http://db.uwaterloo.ca/~galuc/wsdbm/User813"
"463","1934","http://db.uwaterloo.ca/~galuc/wsdbm/User845"
"463","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"463","2019","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"463","2040","http://db.uwaterloo.ca/~galuc/wsdbm/User891"
"463","2098","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"464","73","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"464","225","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"464","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"464","323","http://db.uwaterloo.ca/~galuc/wsdbm/User141"
"464","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"464","381","http://db.uwaterloo.ca/~galuc/wsdbm/User166"
"464","394","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"464","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"464","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"464","506","http://db.uwaterloo.ca/~galuc/wsdbm/User221"
"464","561","http://db.uwaterloo.ca/~galuc/wsdbm/User243"
"464","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"464","902","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"464","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"464","943","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"464","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"464","981","http://db.uwaterloo.ca/~galuc/wsdbm/User427"
"464","1003","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"464","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"464","1102","http://db.uwaterloo.ca/~galuc/wsdbm/User480"
"464","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"464","1151","http://db.uwaterloo.ca/~galuc/wsdbm/User503"
"464","1245","http://db.uwaterloo.ca/~galuc/wsdbm/User543"
"464","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"464","1333","http://db.uwaterloo.ca/~galuc/wsdbm/User582"
"464","1417","http://db.uwaterloo.ca/~galuc/wsdbm/User618"
"464","1423","http://db.uwaterloo.ca/~galuc/wsdbm/User621"
"464","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"464","1615","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"464","1701","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"464","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"464","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"464","1876","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"464","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"464","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"464","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"464","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"465","309","http://db.uwaterloo.ca/~galuc/wsdbm/User135"
"465","385","http://db.uwaterloo.ca/~galuc/wsdbm/User168"
"465","406","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"465","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"465","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"465","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"465","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"465","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"465","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"465","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"465","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"465","1215","http://db.uwaterloo.ca/~galuc/wsdbm/User530"
"465","1243","http://db.uwaterloo.ca/~galuc/wsdbm/User542"
"465","1250","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"465","1470","http://db.uwaterloo.ca/~galuc/wsdbm/User642"
"465","1536","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"465","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"465","1807","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"465","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"465","1959","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"465","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"465","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"465","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"466","140","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"466","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"466","325","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"466","379","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"466","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"466","578","http://db.uwaterloo.ca/~galuc/wsdbm/User250"
"466","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"466","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"466","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"466","1201","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"466","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"466","1319","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"466","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"466","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"466","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"466","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"466","1807","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"466","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"466","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"466","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"466","2237","http://db.uwaterloo.ca/~galuc/wsdbm/User979"
"467","225","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"467","274","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"467","312","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"467","383","http://db.uwaterloo.ca/~galuc/wsdbm/User167"
"467","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"467","482","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"467","494","http://db.uwaterloo.ca/~galuc/wsdbm/User216"
"467","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"467","611","http://db.uwaterloo.ca/~galuc/wsdbm/User265"
"467","723","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"467","813","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"467","902","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"467","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"467","943","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"467","977","http://db.uwaterloo.ca/~galuc/wsdbm/User425"
"467","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"467","1069","http://db.uwaterloo.ca/~galuc/wsdbm/User465"
"467","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"467","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"467","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"467","1466","http://db.uwaterloo.ca/~galuc/wsdbm/User640"
"467","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"467","1560","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"467","1605","http://db.uwaterloo.ca/~galuc/wsdbm/User702"
"467","1611","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"467","1615","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"467","1632","http://db.uwaterloo.ca/~galuc/wsdbm/User714"
"467","1922","http://db.uwaterloo.ca/~galuc/wsdbm/User840"
"467","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"467","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"468","140","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"468","186","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"468","383","http://db.uwaterloo.ca/~galuc/wsdbm/User167"
"468","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"468","549","http://db.uwaterloo.ca/~galuc/wsdbm/User238"
"468","561","http://db.uwaterloo.ca/~galuc/wsdbm/User243"
"468","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"468","813","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"468","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"468","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"468","945","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"468","981","http://db.uwaterloo.ca/~galuc/wsdbm/User427"
"468","996","http://db.uwaterloo.ca/~galuc/wsdbm/User434"
"468","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"468","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"468","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"468","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"468","1333","http://db.uwaterloo.ca/~galuc/wsdbm/User582"
"468","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"468","1373","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"468","1376","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"468","1451","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"468","1486","http://db.uwaterloo.ca/~galuc/wsdbm/User649"
"468","1497","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"468","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"468","1560","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"468","1611","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"468","1615","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"468","1820","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"468","1876","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"468","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"468","2223","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"469","40","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"469","135","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"469","204","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"469","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"469","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"469","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"469","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"469","582","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"469","584","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"469","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"469","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"469","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"469","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"469","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"469","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"469","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"469","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"469","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"469","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"469","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"469","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"469","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"469","1196","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"469","1307","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"469","1376","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"469","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"469","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"469","1536","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"469","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"469","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"469","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"469","1820","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"469","1827","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"469","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"469","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"469","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"469","2175","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"469","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"469","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"470","7","http://db.uwaterloo.ca/~galuc/wsdbm/User2"
"470","15","http://db.uwaterloo.ca/~galuc/wsdbm/User5"
"470","113","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"470","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"470","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"470","341","http://db.uwaterloo.ca/~galuc/wsdbm/User149"
"470","352","http://db.uwaterloo.ca/~galuc/wsdbm/User154"
"470","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"470","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"470","561","http://db.uwaterloo.ca/~galuc/wsdbm/User243"
"470","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"470","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"470","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"470","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"470","902","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"470","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"470","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"470","964","http://db.uwaterloo.ca/~galuc/wsdbm/User419"
"470","966","http://db.uwaterloo.ca/~galuc/wsdbm/User420"
"470","996","http://db.uwaterloo.ca/~galuc/wsdbm/User434"
"470","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"470","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"470","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"470","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"470","1250","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"470","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"470","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"470","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"470","1836","http://db.uwaterloo.ca/~galuc/wsdbm/User802"
"470","1861","http://db.uwaterloo.ca/~galuc/wsdbm/User813"
"470","1916","http://db.uwaterloo.ca/~galuc/wsdbm/User837"
"470","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"470","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"470","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"470","2173","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"470","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"471","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"471","73","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"471","133","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"471","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"471","325","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"471","523","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"471","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"471","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"471","664","http://db.uwaterloo.ca/~galuc/wsdbm/User286"
"471","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"471","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"471","886","http://db.uwaterloo.ca/~galuc/wsdbm/User384"
"471","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"471","1058","http://db.uwaterloo.ca/~galuc/wsdbm/User460"
"471","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"471","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"471","1346","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"471","1460","http://db.uwaterloo.ca/~galuc/wsdbm/User637"
"471","1466","http://db.uwaterloo.ca/~galuc/wsdbm/User640"
"471","1486","http://db.uwaterloo.ca/~galuc/wsdbm/User649"
"471","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"471","1513","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"471","1560","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"471","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"471","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"471","1916","http://db.uwaterloo.ca/~galuc/wsdbm/User837"
"471","1957","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"471","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"471","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"471","2173","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"471","2175","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"471","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"471","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"472","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"472","186","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"472","204","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"472","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"472","312","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"472","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"472","448","http://db.uwaterloo.ca/~galuc/wsdbm/User196"
"472","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"472","494","http://db.uwaterloo.ca/~galuc/wsdbm/User216"
"472","611","http://db.uwaterloo.ca/~galuc/wsdbm/User265"
"472","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"472","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"472","813","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"472","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"472","943","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"472","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"472","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"472","1245","http://db.uwaterloo.ca/~galuc/wsdbm/User543"
"472","1250","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"472","1301","http://db.uwaterloo.ca/~galuc/wsdbm/User568"
"472","1307","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"472","1373","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"472","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"472","1513","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"472","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"472","1767","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"472","1997","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"472","2019","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"472","2098","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"472","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"473","113","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"473","133","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"473","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"473","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"473","274","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"473","383","http://db.uwaterloo.ca/~galuc/wsdbm/User167"
"473","406","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"473","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"473","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"473","494","http://db.uwaterloo.ca/~galuc/wsdbm/User216"
"473","582","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"473","611","http://db.uwaterloo.ca/~galuc/wsdbm/User265"
"473","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"473","859","http://db.uwaterloo.ca/~galuc/wsdbm/User373"
"473","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"473","964","http://db.uwaterloo.ca/~galuc/wsdbm/User419"
"473","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"473","1102","http://db.uwaterloo.ca/~galuc/wsdbm/User480"
"473","1151","http://db.uwaterloo.ca/~galuc/wsdbm/User503"
"473","1215","http://db.uwaterloo.ca/~galuc/wsdbm/User530"
"473","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"473","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"473","1376","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"473","1393","http://db.uwaterloo.ca/~galuc/wsdbm/User608"
"473","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"473","1419","http://db.uwaterloo.ca/~galuc/wsdbm/User619"
"473","1423","http://db.uwaterloo.ca/~galuc/wsdbm/User621"
"473","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"473","1749","http://db.uwaterloo.ca/~galuc/wsdbm/User765"
"473","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"473","1861","http://db.uwaterloo.ca/~galuc/wsdbm/User813"
"473","1934","http://db.uwaterloo.ca/~galuc/wsdbm/User845"
"473","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"473","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"473","2098","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"473","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"473","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"473","2218","http://db.uwaterloo.ca/~galuc/wsdbm/User971"
"473","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"474","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"474","73","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"474","133","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"474","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"474","325","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"474","523","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"474","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"474","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"474","664","http://db.uwaterloo.ca/~galuc/wsdbm/User286"
"474","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"474","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"474","886","http://db.uwaterloo.ca/~galuc/wsdbm/User384"
"474","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"474","1058","http://db.uwaterloo.ca/~galuc/wsdbm/User460"
"474","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"474","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"474","1346","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"474","1460","http://db.uwaterloo.ca/~galuc/wsdbm/User637"
"474","1466","http://db.uwaterloo.ca/~galuc/wsdbm/User640"
"474","1486","http://db.uwaterloo.ca/~galuc/wsdbm/User649"
"474","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"474","1513","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"474","1560","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"474","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"474","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"474","1916","http://db.uwaterloo.ca/~galuc/wsdbm/User837"
"474","1957","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"474","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"474","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"474","2173","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"474","2175","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"474","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"474","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"475","40","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"475","135","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"475","204","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"475","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"475","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"475","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"475","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"475","582","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"475","584","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"475","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"475","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"475","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"475","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"475","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"475","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"475","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"475","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"475","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"475","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"475","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"475","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"475","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"475","1196","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"475","1307","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"475","1376","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"475","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"475","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"475","1536","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"475","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"475","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"475","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"475","1820","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"475","1827","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"475","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"475","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"475","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"475","2175","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"475","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"475","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
